010111000101 U B D U2 R' F' 
101001111110 F' D' B' U R' F' 
001001010111 B' D' B' U R' F' 
001011000111 B2 D' B' U R' F' 
100100001001 U' L B2 U R' F' 
011000000110 D' L B2 U R' F' 
101100001101 U' L' B U R' F' 
110100001101 U L' B U R' F' 
111000001110 D' L' B U R' F' 
111000000111 D L' B U R' F' 
111010000110 L' D' B U R' F' 
111011000010 L2 D' B U R' F' 
111100100010 D' F' L U R' F' 
101000101110 L' F' D' U R' F' 
111000101010 L F' D' U R' F' 
101001100101 D2 F' D' U R' F' 
101100100110 L' F D' U R' F' 
101001011100 D2 B' D' U R' F' 
101011001010 D B D' U R' F' 
101010101100 L' F' D U R' F' 
100101010110 R2 F D U R' F' 
111110100000 L2 F D U R' F' 
011010101001 R F' U' B' R' F' 
011001011001 L' F' U' B' R' F' 
011010010110 D' F' U' B' R' F' 
010101011111 L' R' U' B' R' F' 
010110011111 L R' U' B' R' F' 
010111011110 D R' U' B' R' F' 
011110001100 L B' U' B' R' F' 
011111000010 D' B' U' B' R' F' 
011111000100 D B' U' B' R' F' 
111101011100 L' B2 U' B' R' F' 
111110011100 L B2 U' B' R' F' 
001110011100 L2 B U' B' R' F' 
011101010010 D' B U' B' R' F' 
011101010100 D B U' B' R' F' 
111111001100 B2 L' U' B' R' F' 
011101011110 D' L' U' B' R' F' 
011101010111 D L' U' B' R' F' 
011110011110 D' L U' B' R' F' 
011110010111 D L U' B' R' F' 
110001101111 L' R2 U B' R' F' 
110010101111 L R2 U B' R' F' 
110011100111 D' R2 U B' R' F' 
011001001101 B' L' U B' R' F' 
111001011110 D' L' U B' R' F' 
111001010111 D L' U B' R' F' 
111110111101 F' L U B' R' F' 
111111011101 F L U B' R' F' 
111010011110 D' L U B' R' F' 
111010010111 D L U B' R' F' 
111011111110 F' D' U B' R' F' 
111111110110 F D' U B' R' F' 
011001010110 B' D' U B' R' F' 
011011000110 B D' U B' R' F' 
011100001110 D' B' L' B' R' F' 
011100000111 D B' L' B' R' F' 
111101011111 F' D L' B' R' F' 
111100111111 F D L' B' R' F' 
111100000110 B D L' B' R' F' 
001001011110 B' F' D' B' R' F' 
001011001110 B F' D' B' R' F' 
001110111110 U' F2 D' B' R' F' 
001000111110 B' F2 D' B' R' F' 
001010111111 B2 F2 D' B' R' F' 
001010101110 B F2 D' B' R' F' 
111010111010 L' F2 D' B' R' F' 
011110000110 L' B D' B' R' F' 
011101000110 L B D' B' R' F' 
111111011110 F' L' D' B' R' F' 
111110111110 F L' D' B' R' F' 
011100010110 B' L' D' B' R' F' 
001100011110 B' D' B' L' R' F' 
001110011111 B2 D' B' L' R' F' 
111110011010 L' D' B' L' R' F' 
101111011111 F' D B' L' R' F' 
101110111111 F D B' L' R' F' 
111101010011 L2 D B' L' R' F' 
001100100111 D' F D2 L' R' F' 
011100010011 U' B D2 L' R' F' 
011110000101 U' B' D L' R' F' 
010110011010 R' U' B' L2 R' F' 
001100010111 D L B L2 R' F' 
001010011110 F2 D' B L2 R' F' 
001110100101 D2 F D' L2 R' F' 
110100001011 R' B' U' L R' F' 
111100001001 R B' U' L R' F' 
110110000110 D' B U' L R' F' 
111111011011 B' F' D' L R' F' 
011101000101 D2 F' D' L R' F' 
011100011010 R2 F D' L R' F' 
111110111011 B' F D' L R' F' 
011100100011 D' F D' L R' F' 
011100100110 D' F D2 L R' F' 
111110000100 D' B' D2 L R' F' 
111110100101 R B' D L R' F' 
101000111111 L B' F2 D' R' F' 
010100110101 L' B' R' D' R' F' 
011011110000 U' B R' D' R' F' 
011111011100 D2 U' B' D' R' F' 
111011111011 F' U B' D' R' F' 
111111110011 F U B' D' R' F' 
111011011100 D2 U B' D' R' F' 
111111000000 B' U' B' D2 R' F' 
101000111010 F2 D B D2 R' F' 
011111100101 U' R B' D R' F' 
111011100101 U R B' D R' F' 
111101100101 L R B' D R' F' 
111011111101 F' U B' D R' F' 
111111110101 F U B' D R' F' 
011110100010 D' F L2 D R' F' 
011110100100 D F L2 D R' F' 
000011110000 L' D U' F2 R2 F' 
010001001111 L' R' B' U' R2 F' 
000011001111 L2 R' B' U' R2 F' 
010010001111 L R' B' U' R2 F' 
010011001110 D R' B' U' R2 F' 
011010001101 L R B' U' R2 F' 
010001011110 D' L' B' U' R2 F' 
010010011110 D' L B' U' R2 F' 
111010001100 L R B U' R2 F' 
110000111100 F' L' B U' R2 F' 
011001001110 R' F' D U' R2 F' 
111100110000 L' B F2 U R2 F' 
011000011110 D' L' B' U R2 F' 
011000011011 D2 L' B' U R2 F' 
011000010111 D L' B' U R2 F' 
000011110110 R' D' B' U R2 F' 
001011110100 R D' B' U R2 F' 
111000011010 D' L' B U R2 F' 
001100110011 D2 F' L' U R2 F' 
000010101111 R2 B' L' U R2 F' 
011100110010 D' F' L U R2 F' 
011100110100 D F' L U R2 F' 
011000001111 L' U R' B' R2 F' 
010110000111 L' D' R' B' R2 F' 
010101000111 L D' R' B' R2 F' 
010110001110 L' D R' B' R2 F' 
010000111110 F2 L D' B' R2 F' 
011010001110 L U' R' B R2 F' 
010010101110 L R2 U' B R2 F' 
010011110010 R' D' U' B R2 F' 
010000111011 U' F D2 L' R2 F' 
001000111011 U F D2 L' R2 F' 
000000111111 L B' F2 D' R2 F' 
001000011111 L U' B' F' R F' 
000001011111 L2 U B' F' R F' 
100111111111 F' D' B' F' R F' 
001001111111 L2 U' B' F2 R F' 
011000111111 U' L B' F2 R F' 
110111111011 B' F' U' F R F' 
011111111011 F' U' B' F R F' 
101001011111 U' L' B' U' R F' 
110011001111 B2 L' B' U' R F' 
010011011111 U L2 B' U' R F' 
110110111111 F' L B' U' R F' 
110111011111 F L B' U' R F' 
110011111111 F' D' B' U' R F' 
110111110111 F D' B' U' R F' 
010001100111 D' F' D' U' R F' 
011000101110 U' F' L' U2 R F' 
101011111111 F' D' B' U R F' 
101111110111 F D' B' U R F' 
001000101111 L' F' D' U R F' 
011000101011 L F' D' U R F' 
001001100111 D' F' D' U R F' 
011101110011 L' F2 U' B' R F' 
011110111010 D F2 U' B' R F' 
011011001111 B' L' U' B' R F' 
011110111111 F' L U' B' R F' 
011111011111 F L U' B' R F' 
011011111111 F' D' U' B' R F' 
011111110111 F D' U' B' R F' 
010011101111 R2 D2 U' B' R F' 
010111001111 B2 L D B' R F' 
100100001111 L B' D' L' R F' 
011010000111 U' B' D2 L' R F' 
011001000111 L' U' B' D' R F' 
111111101011 F' R' B' F' U' F' 
111010100010 R' D B' F' U' F' 
110111111101 F' L B' F U' F' 
011001100110 D' F' D2 R' U' F' 
101001101111 L2 F' R' B' U' F' 
111010100111 D' F' R' B' U' F' 
111010101110 D F' R' B' U' F' 
111101100011 L' F2 R' B' U' F' 
111110101010 D F2 R' B' U' F' 
111110101111 F' L R' B' U' F' 
111111001111 F L R' B' U' F' 
111011101111 F' D' R' B' U' F' 
111111100111 F D' R' B' U' F' 
101001110111 D U' L' B' U' F' 
111001101110 R' D' L' B' U' F' 
111001100111 R' D L' B' U' F' 
001110101111 R U2 L B' U' F' 
001010100111 R' D B L2 U' F' 
011010100110 R' D' B L U' F' 
111001110011 B2 R' B' D' U' F' 
111000100011 F2 R' B D2 U' F' 
010011110100 U B' L' D U' F' 
101000100111 D' F' R' B' U2 F' 
101100001011 U' L R' B' U2 F' 
001000110111 D L' U' B' U2 F' 
011000110110 D' L U' B' U2 F' 
010000110111 D U L' B' U2 F' 
111000100110 R' D' L B' U2 F' 
111000110100 R2 D' L B' U2 F' 
010010100111 B2 D' L B' U2 F' 
011000100111 D L' U' B U2 F' 
111010100100 L' R' D' B U2 F' 
111000110010 D L' B' F' U F' 
111100111010 D2 L' B' F2 U F' 
111101111101 F' L' B' F U F' 
001100111111 U2 L' B' R U F' 
111101110111 F' D L' B' U F' 
111001111111 F D L' B' U F' 
001011110010 D B' R' D' U F' 
101111101111 F' D' F' R' B' F' 
011110100111 D' U' F2 R' B' F' 
011110101110 D U' F2 R' B' F' 
011101100111 L' R F2 U' B' F' 
011111111101 F' L F U' B' F' 
110101111111 F' D F L' B' F' 
110111111110 F' L' F' D' B' F' 
011101101110 U L D F' R' B' 
110111101111 B L D F' R' B' 
001111111111 B D F' U' R' B' 
111101111011 B F' L' U' R' B' 
101101111111 B F' L U' R' B' 
010111111111 B D F' U R' B' 
111111101101 B' L' U' F' R B' 
111111111100 B' U' F' D' R B' 
111111111010 B' U' F' D R B' 
111101111110 F' D' L' B' F' R' F' 
011111111110 U' F' D' B' F' R' F' 
111101101111 F' D L' B U R' F' 
111111101110 F' L' D' B U R' F' 
111110011111 R' F' L U B' R' F' 
111110110111 D F' L U B' R' F' 
111111010111 D F L U B' R' F' 
111111111111 F' D L U B' R' F' 
111011110111 D2 F' D' U B' R' F' 
111011011111 U F' D B' L' R' F' 
111010111111 U F D B' L' R' F' 
011101111111 F' D L' B' U R2 F' 
011111101111 R2 F L U' B' R F' 
